timestamp,price,volume
2025-10-03 13:01:29.239,120431.4212506921,70508395414.72258
2025-10-03 14:01:34.498,120424.92956448485,69408659934.52345
2025-10-03 15:00:48.049,120967.76635079077,69065523550.76868
2025-10-03 16:01:19.410,122390.74175091466,72042074974.56108
2025-10-03 17:01:57.416,122985.9623505026,78562187928.63762
2025-10-03 18:01:12.265,122128.8501318505,84365524364.04333
2025-10-03 19:01:37.995,122492.96930341884,86100701595.68146
2025-10-03 20:01:57.157,122750.94855600919,84856406388.03346
2025-10-03 21:01:57.118,122618.9446192301,85375045932.62845
2025-10-03 22:01:47.551,122392.67322296939,84929627696.68956
2025-10-03 23:01:54.069,122537.99384944742,84070891085.43182
2025-10-04 00:05:40.641,122294.92441742845,82671538752.18507
2025-10-04 01:05:58.915,122150.06126606805,82596711777.71758
2025-10-04 02:06:06.715,121952.44167267253,82455678025.31012
2025-10-04 03:02:20.966,121935.8168750585,82406196331.61562
2025-10-04 04:01:51.072,122291.0659143831,81893455365.98709
2025-10-04 05:01:43.538,122552.33231600233,81344944407.13565
2025-10-04 06:01:54.300,122646.32935293744,82341375773.88304
2025-10-04 07:02:10.790,122495.61278836025,82325119191.86043
2025-10-04 08:01:58.665,122321.67735182184,79062488890.86073
2025-10-04 09:01:32.347,122319.37588886406,77000199908.10083
2025-10-04 10:02:51.005,122267.9496898834,75184339745.02211
2025-10-04 11:01:48.809,122171.64688781092,73134470522.98842
2025-10-04 12:00:50.253,122065.46823584184,72606771271.08185
2025-10-04 13:02:30.397,122052.9660081154,72302794078.3185
2025-10-04 14:01:27.128,122437.93397095859,69599151217.75127
2025-10-04 15:00:06.224,122091.77008661162,66802177060.30172
2025-10-04 16:02:24.946,121883.35577101377,62803843839.870445
2025-10-04 17:01:55.892,121711.89858403725,51911018277.15554
2025-10-04 18:02:30.056,121743.66619345409,43705733771.45556
2025-10-04 19:02:26.584,121583.68696992841,40085046234.31524
2025-10-04 20:01:19.612,121968.72052188081,37753035853.6436
2025-10-04 21:02:04.831,121981.7879129011,36244418904.760376
2025-10-04 22:02:01.545,122229.25362775213,36233802297.072495
2025-10-04 23:01:59.170,122317.15720363855,35804303691.43797
2025-10-05 00:01:39.347,122428.89063350529,34849439420.54489
2025-10-05 01:01:41.291,122199.16741250416,34045193781.38118
2025-10-05 02:01:52.572,122410.86713173108,33144418031.875656
2025-10-05 03:01:42.778,124081.65218399749,38457413917.6263
2025-10-05 04:00:17.917,123864.54977449554,41162379686.91932
2025-10-05 05:02:34.157,125360.89741769346,47668443148.030914
2025-10-05 06:01:25.307,125108.59532167426,53100579565.73088
2025-10-05 07:01:20.881,125009.65624665703,54682041041.64882
2025-10-05 08:01:28.313,124763.28494640093,56778019023.68278
2025-10-05 09:01:36.702,124606.87490812004,56484517665.3502
2025-10-05 10:01:48.997,123148.92722406694,61394645587.831055
2025-10-05 11:01:08.974,123032.59682670924,64223992318.12545
2025-10-05 12:02:01.725,123486.10683115444,65426060829.42344
2025-10-05 13:01:55.949,123186.39058415455,67053204729.098854
2025-10-05 14:02:03.215,123146.53653887067,67578998788.74197
2025-10-05 15:01:08.499,123045.57811134712,68138207816.92534
2025-10-05 16:02:12.083,122820.55381383385,66803619089.03577
2025-10-05 17:02:05.428,123029.81103351283,66640927471.24574
2025-10-05 18:03:21.554,123111.74450333769,68596301418.184616
2025-10-05 19:01:18.451,123013.9043884999,69279986533.41328
2025-10-05 20:01:56.743,122604.86493111377,69022639467.68158
2025-10-05 21:02:21.816,122901.39122672529,70278549491.53911
2025-10-05 22:01:20.424,122788.69082187871,69946588867.29958
2025-10-05 23:01:45.048,123160.19781642949,70682479798.78304
2025-10-06 00:02:02.352,123506.18520027678,72011486031.26575
2025-10-06 01:00:34.310,123382.85158826497,75694071892.11697
2025-10-06 02:02:10.306,124035.45055260476,77334345565.03494
2025-10-06 03:00:51.803,124061.61792418701,72613753203.61555
2025-10-06 04:02:12.225,123952.57811836105,70189780274.97359
2025-10-06 05:06:12.331,123526.92406197298,63250820574.572464
2025-10-06 06:01:06.250,123620.88419469338,58409434183.44461
2025-10-06 07:02:16.211,123915.26327021542,56612536682.25741
2025-10-06 08:02:02.894,123377.11931871786,56901900682.476746
2025-10-06 09:02:24.407,123864.61055726717,57297645315.99694
2025-10-06 10:02:21.835,124007.44666647304,53541057154.67199
2025-10-06 11:02:41.108,124117.24691063132,51235419521.6194
2025-10-06 12:02:27.845,124256.788344884,51657889852.25669
2025-10-06 13:02:06.351,124555.90769697061,52344556631.68725
2025-10-06 14:01:59.306,124717.7784896696,54043325104.25926
2025-10-06 15:06:34.404,124579.36634572686,58815246822.26827
2025-10-06 16:00:53.185,125194.70107404342,60427636058.634094
2025-10-06 17:02:28.643,125294.91490179634,60466260495.56303
2025-10-06 18:02:38.402,125465.7344354104,63197639882.15363
2025-10-06 19:02:09.334,126079.88702928118,64602057754.86489
2025-10-06 20:06:13.414,125375.20071876704,67593796216.04656
2025-10-06 21:02:43.163,125252.37803951433,68095856589.72601
2025-10-06 22:02:32.780,124974.22659513997,70764553602.02519
2025-10-06 23:01:34.008,125071.79779861,69966745113.29373
2025-10-07 00:02:09.930,124773.50823074432,69605991064.72382
2025-10-07 01:00:25.515,124921.55229908747,66572841434.9845
2025-10-07 02:01:56.194,124655.8992667757,66362455459.09518
2025-10-07 03:00:09.833,124466.99639049203,66703821424.44216
2025-10-07 04:02:10.503,124338.75890091427,66514035315.09705
2025-10-07 05:00:27.247,124567.02336158842,66519204884.44469
2025-10-07 06:00:41.182,124435.48715295873,66751029584.72626
2025-10-07 07:01:49.481,123948.07279897777,66954009886.05509
2025-10-07 08:02:12.789,123714.60661589548,66851069272.18939
2025-10-07 09:02:26.733,124034.00312099373,68591727117.79946
2025-10-07 10:01:33.045,124165.94110094168,68066779863.163025
2025-10-07 11:00:24.877,124342.71925733486,67848962481.66093
2025-10-07 12:02:15.009,124553.84142326003,66362553471.41549
2025-10-07 13:01:25.153,125020.94913156852,66368140341.04647
2025-10-07 14:02:08.135,123652.99325933646,66778142919.319214
2025-10-07 15:01:31.075,122836.89733491105,68678011756.22955
2025-10-07 16:05:37.932,121889.18038451842,72337706842.69131
2025-10-07 17:00:45.771,121732.14822603675,75757349919.73009
2025-10-07 18:02:36.274,121268.19143320463,76425080070.8926
2025-10-07 19:01:17.492,120928.14693401169,76794849832.59253
2025-10-07 20:00:17.894,121777.83582293188,76961180295.29077
2025-10-07 21:02:31.317,122141.1149987215,77310956883.83186
2025-10-07 22:01:58.697,121880.52557087885,75569203422.8061
2025-10-07 23:01:51.660,121986.64658513198,75989308583.20114
2025-10-08 00:02:09.270,121518.75593575071,76087884719.80028
2025-10-08 01:01:43.554,121992.92527055443,77515843484.9213
2025-10-08 02:06:09.507,121937.25943753115,77428547475.22197
2025-10-08 03:02:04.668,122125.2292173656,77476496057.7891
2025-10-08 04:02:02.679,121342.42417322172,78703825248.4861
2025-10-08 05:01:55.047,121807.9359614418,78837224279.20618
2025-10-08 06:02:05.314,121275.38370398917,79491206443.30685
2025-10-08 07:06:33.819,121788.20134628833,78909600685.74966
2025-10-08 08:06:16.257,121675.72169988607,79203606821.48286
2025-10-08 09:01:35.638,122480.34767521863,80473630223.54335
2025-10-08 10:00:45.572,122493.1910435594,80176355294.73218
2025-10-08 11:02:20.759,122946.14032052325,81150466561.79118
2025-10-08 12:02:03.492,122885.17354571314,81773403897.61072
2025-10-08 13:01:18.389,122653.1405888022,80818004730.71872
2025-10-08 14:01:28.549,122259.52769446396,78807372677.43367
2025-10-08 15:02:18.144,122212.81054354674,77224253452.22235
2025-10-08 16:02:40.966,122170.82420533348,70091593870.83928
2025-10-08 17:02:07.355,123078.81464903947,66442465553.136536
2025-10-08 18:04:32.267,123966.00923012884,67836667685.18283
2025-10-08 19:02:07.154,123737.4205949182,67003492234.542206
2025-10-08 20:02:30.719,123480.34889116837,65306193347.25716
2025-10-08 21:01:56.517,123240.61753291485,64467960041.288445
2025-10-08 22:02:18.194,123218.27236696568,64674104745.30315
2025-10-08 23:02:50.010,123282.52156046173,63672292942.96474
2025-10-09 00:01:50.239,123352.50487523204,62576032795.36722
2025-10-09 01:02:42.647,123004.7073389183,60745561000.38188
2025-10-09 02:02:06.494,122445.95775755803,60890136860.06771
2025-10-09 03:02:30.790,121594.1766822819,61402366091.73503
2025-10-09 04:02:08.959,122040.70363956786,60716118083.965614
2025-10-09 05:01:51.028,122134.62739154362,60234412908.5337
2025-10-09 06:01:31.836,122119.51212540246,59296453861.88211
2025-10-09 07:00:24.210,121968.03924852247,58527046212.2448
2025-10-09 08:02:00.205,121985.73572091841,57671855724.74408
2025-10-09 09:02:18.775,121287.21846990881,56643459959.14423
2025-10-09 10:01:49.073,121808.64338495776,56424242653.44733
2025-10-09 11:00:50.884,122188.30027455505,56552171978.648445
2025-10-09 12:02:46.943,122799.10512899117,56647403332.23143
2025-10-09 13:01:59.204,123475.01328209444,59051826301.9144
2025-10-09 14:01:45.525,122786.938573978,60684628746.3464
2025-10-09 15:00:25.755,121363.29636580577,62851451750.566956
2025-10-09 16:01:31.536,121192.61184310442,64489168342.86457
2025-10-09 17:02:40.749,120322.04794974093,65503373725.57905
2025-10-09 18:02:25.718,120776.57159636542,69850218457.87468
2025-10-09 19:01:21.306,120721.00670276352,69658657556.36417
2025-10-09 20:01:17.525,121014.83772267938,70002621735.2698
2025-10-09 21:02:15.068,121176.1725746532,70689215659.6888
2025-10-09 22:01:59.856,121496.18411097584,70570627780.65773
2025-10-09 23:01:19.861,121740.81237186604,71321225128.3795
2025-10-10 00:02:01.981,121698.03066778315,72097306668.91356
2025-10-10 01:02:10.256,121820.11241777765,72143502527.41953
2025-10-10 02:01:23.703,121679.10760815437,71148147929.45927
2025-10-10 03:02:17.314,121061.73402443441,71292325421.5998
2025-10-10 04:00:25.009,121139.14938911727,70790665230.67653
2025-10-10 05:05:21.906,121225.53384747024,71056771057.92117
2025-10-10 06:02:16.882,121599.35874025906,66030748284.00717
2025-10-10 07:02:13.371,121414.4188711075,72628601271.64738
2025-10-10 08:01:55.697,121125.1481274346,73603432380.8605
2025-10-10 09:02:18.251,121500.35795851143,72088263892.40573
2025-10-10 10:00:28.096,121328.29141643904,71996121941.34242
2025-10-10 11:02:24.044,121549.06769184435,71890201536.66002
2025-10-10 12:01:52.649,121625.77040228223,70001850438.86484
2025-10-10 13:02:04.894,121581.9697775228,64967470763.88576
2025-10-10 14:02:12.081,121561.14703795656,64321747462.09059
2025-10-10 15:01:44.830,120477.61929978219,62839387045.213745
2025-10-10 16:06:18.049,118812.02216356724,72710419062.28989
2025-10-10 17:00:41.544,118315.94366728116,72554397280.7913
2025-10-10 18:00:39.000,117715.62522661283,73956259114.63068
2025-10-10 19:02:17.248,117315.44990657535,75104840522.006
2025-10-10 20:02:24.849,116954.03031018036,80931661034.2305
2025-10-10 21:06:37.650,114758.36619100878,84515970936.66656
2025-10-10 22:01:50.945,113553.46205479014,121621281414.57552
2025-10-10 23:00:23.537,113879.7376683253,141214115646.16034
2025-10-11 00:00:40.505,113043.67586321975,144943015938.3649
2025-10-11 01:02:13.888,112645.11065304682,159597906012.3768
2025-10-11 02:07:15.508,111770.30703720753,162332866765.47195
2025-10-11 03:01:03.833,113306.38533153781,169650928570.90347
2025-10-11 04:03:53.467,112320.57533198694,177285114166.92908
2025-10-11 05:00:27.638,112862.1293162982,181376534213.3002
2025-10-11 06:02:47.781,112551.01870262809,178171287606.82382
2025-10-11 07:00:12.394,112189.09314108783,179669572215.47217
2025-10-11 08:01:42.260,110481.63913656214,184909520981.1165
2025-10-11 09:03:24.648,111418.13541739546,189921947090.4497
2025-10-11 10:04:29.554,111795.7765826011,193102799593.85248
2025-10-11 11:00:48.924,112234.4172422109,196200525465.09515
2025-10-11 12:01:36.720,112323.71307768454,198734224086.1467
2025-10-11 13:02:00.789,112461.02631975264,200968706415.2818
2025-10-11 14:01:09.088,112356.46649370568,199348087578.5982
2025-10-11 15:03:41.835,112138.00716951492,197591287652.38962
2025-10-11 16:01:27.291,112030.36462224036,188457496944.30957
2025-10-11 17:00:25.246,111909.75187038742,184658258544.7844
2025-10-11 18:01:31.605,112032.04769637782,180102480559.45358
2025-10-11 19:04:26.478,112042.23298089817,176312449672.542
2025-10-11 20:03:00.614,111322.52027293928,171962009581.942
2025-10-11 21:04:58.705,110389.75589111897,164866691778.10126
2025-10-11 22:00:46.934,111018.66093843614,134180604373.29742
2025-10-11 23:03:32.797,111134.29648271875,116778720994.19617
2025-10-12 00:03:24.823,110655.26975977031,107157298680.41295
2025-10-12 01:03:01.794,109883.28741022735,101830056396.47704
2025-10-12 02:04:52.221,110195.76140174491,98486351975.34866
2025-10-12 03:01:26.039,110198.81941126974,91523779413.76866
2025-10-12 04:00:05.653,110809.92567892557,91641974718.0481
2025-10-12 05:01:53.811,111600.18576625599,89619883784.61444
2025-10-12 06:02:11.747,111804.41628579248,87154591231.01817
2025-10-12 07:04:39.246,111880.60944752423,85296205701.12354
2025-10-12 08:00:24.411,111610.35181820815,78742017035.20352
2025-10-12 09:02:31.162,111424.09313681557,74294271143.94008
2025-10-12 10:02:32.217,111715.42597420496,71537270469.06314
2025-10-12 11:04:23.341,111673.88492636397,68734606824.15562
2025-10-12 12:01:24.403,111881.97093087486,67870244374.901085
2025-10-12 13:04:01.525,111730.67039614542,68056471203.68879
2025-10-12 14:05:42.118,111392.91511512472,67890791036.11572
2025-10-12 15:02:22.387,112780.0801516365,70488976649.2635
2025-10-12 16:08:46.996,113766.07316288614,80706532456.19086
2025-10-12 17:02:07.275,114138.69413740357,86472365274.94025
2025-10-12 18:04:14.507,113916.48201637086,88597596692.06122
2025-10-12 19:02:32.879,113920.63195452522,90198493425.0763
2025-10-12 20:02:31.731,114410.28595211994,88774745635.04588
2025-10-12 21:01:39.450,115102.85953861696,89279354303.57439
2025-10-12 22:01:29.028,115159.31139197148,90811092390.75934
2025-10-12 23:00:46.357,115481.167676035,93530046405.73566
2025-10-13 00:01:26.553,115189.5714637257,93857100744.12454
2025-10-13 01:02:32.465,115460.42256128507,95002885589.64282
2025-10-13 02:06:32.548,115469.76764925767,95415979996.61765
2025-10-13 03:00:31.762,115531.30986841043,93557308925.70139
2025-10-13 04:02:41.664,114822.18843005072,91693103041.9736
2025-10-13 05:00:42.875,114749.493799974,92453792614.427
2025-10-13 06:02:02.804,114704.85275678411,92843334664.62785
2025-10-13 07:01:58.916,115299.61768579362,92599466404.269
2025-10-13 08:01:34.398,115297.5797796327,93201842758.15028
2025-10-13 09:00:15.535,115453.51748455205,93314301377.93721
2025-10-13 10:01:36.213,115172.1122562179,93815649390.40906
2025-10-13 11:02:29.024,114982.10589809314,94160027817.58493
2025-10-13 12:01:42.500,114188.711669866,95811656008.70804
2025-10-13 13:00:20.330,114530.95349944655,95293607302.25832
2025-10-13 14:01:49.956,115185.27520212739,97486325621.11076
2025-10-13 15:02:26.308,114004.90391225103,96008309889.21964
2025-10-13 16:01:14.564,114460.25520200531,85991288377.61833
2025-10-13 17:01:19.695,114804.96443156546,84597291976.3149
2025-10-13 18:05:20.835,115053.21874518311,78427381618.9259
2025-10-13 19:02:08.525,115195.38142923413,80550977010.79022
2025-10-13 20:02:19.769,115933.90325039899,82113346362.13408
2025-10-13 21:02:01.260,115683.90289067196,78898139766.49681
2025-10-13 22:02:09.323,115774.07201844799,75427943831.15915
2025-10-13 23:01:44.736,115638.30336881512,72089627816.4351
2025-10-14 00:01:58.277,115222.28302116522,68935270367.04033
2025-10-14 01:02:10.709,115036.14482821569,66692160931.361595
2025-10-14 02:01:16.407,114364.38519523863,64512270890.611694
2025-10-14 03:02:05.825,113814.46413991987,65746730662.44479
2025-10-14 04:06:18.555,113637.98369700304,66224528026.055084
2025-10-14 05:02:12.441,113029.73083499433,66815094956.96099
2025-10-14 06:02:03.183,112655.30013403119,70249697639.32574
2025-10-14 07:02:08.664,112094.7164342959,72848208186.40842
2025-10-14 08:06:06.316,111669.82382780964,72908504499.91113
2025-10-14 09:00:48.497,111901.5346157505,74162685398.49306
2025-10-14 10:02:31.399,111209.35444843434,73726346877.81738
2025-10-14 11:01:22.763,110735.7337032851,72445128643.86992
2025-10-14 12:02:25.563,111452.06269598994,76969757020.46548
2025-10-14 13:02:16.419,111029.60238953518,75074053985.84886
2025-10-14 14:02:21.126,111074.18245173771,77047525787.73283
2025-10-14 15:04:54.484,111599.09482139278,78224859574.11575
2025-10-14 16:00:10.102,112668.23161517075,80128008480.93158
2025-10-14 17:02:19.914,112683.18897145659,84264740590.93355
2025-10-14 18:00:46.031,112870.01637755331,87174847401.40593
2025-10-14 19:02:15.244,112929.9397716864,88227416649.37022
2025-10-14 20:01:20.253,112715.50165167684,88574970715.21085
2025-10-14 21:02:24.738,112990.21580043276,89542594129.63644
2025-10-14 22:07:21.157,113442.28069364143,90884744535.46605
2025-10-14 23:02:22.818,113253.1113223007,91553313572.8924
2025-10-15 00:02:08.525,113156.56943826913,91211854988.91518
2025-10-15 01:02:08.055,112995.308511099,91070165732.48682
2025-10-15 02:02:07.227,112700.04411105992,92110730293.59456
2025-10-15 03:02:17.003,113062.13544234853,91740781080.23228
2025-10-15 04:01:43.917,112088.22986745652,89685610506.59418
2025-10-15 05:00:21.531,112422.24901596077,89420497077.08078
2025-10-15 06:01:38.084,112476.0869349915,86585990031.99356
2025-10-15 07:01:38.095,112443.6612941868,85218966691.37889
2025-10-15 08:01:35.647,112592.77559223701,82912145030.68195
2025-10-15 09:00:45.005,113042.7817158566,84161484134.225
2025-10-15 10:02:05.933,112562.48777658338,83730892297.40619
2025-10-15 11:05:44.204,112421.39545765055,81356057690.56117
2025-10-15 12:01:15.195,111972.49734494487,79602177665.82932
2025-10-15 13:01:21.923,111771.39865374852,79088489447.70752
2025-10-15 14:00:53.142,111487.93584452692,76387240382.05148
2025-10-15 15:01:55.608,111121.72507506835,77956635648.5096
2025-10-15 16:02:49.419,110767.84168895654,78300329372.1593
2025-10-15 17:02:13.738,110818.25472180649,75244557064.11298
2025-10-15 18:01:30.619,111199.93148834158,73153501986.96217
2025-10-15 19:02:47.320,111421.2073092355,71251085901.78676
2025-10-15 20:01:10.893,111311.1263122397,68515853575.26547
2025-10-15 21:02:28.482,111172.12653064249,69515516635.25504
2025-10-15 22:02:20.311,110752.26596267126,70130730308.36995
2025-10-15 23:02:07.391,110793.48679619528,69516378992.15611
2025-10-16 00:01:54.012,110708.66960879423,68877328886.40259
2025-10-16 01:02:12.384,110531.09583273325,68078442276.4944
2025-10-16 02:01:48.373,111271.68118521282,68065567585.622185
2025-10-16 03:01:53.264,111516.32075982497,67409165631.31596
2025-10-16 04:01:55.362,111563.02242448437,67344074658.22809
2025-10-16 05:02:06.988,111076.6155384864,65881626774.86108
2025-10-16 06:00:53.519,110968.85054268927,66466613532.92376
2025-10-16 07:02:02.565,111693.47908038496,66551235712.76431
2025-10-16 08:01:52.828,110689.07472780014,67270979610.165985
2025-10-16 09:02:17.389,110871.19673179896,64925884698.014084
2025-10-16 10:02:29.707,111183.20320387377,69823765847.49117
2025-10-16 11:02:25.782,111585.59359375246,70552706056.12277
2025-10-16 12:01:39.741,111444.15250991116,68139202259.859344
2025-10-16 13:02:03.746,111606.05066574663,69960700101.17256
2025-10-16 14:02:11.592,110922.2576204432,68068961067.47736
2025-10-16 15:06:59.486,110648.09858393036,69358899310.28043
2025-10-16 16:02:33.087,108705.59082599828,71973329815.08989
2025-10-16 17:02:24.325,108797.48915023833,77569009612.55142
2025-10-16 18:02:35.998,108351.07919531601,79730831731.29482
2025-10-16 19:05:35.629,108681.9674782462,82809007727.20667
2025-10-16 20:02:09.686,108357.1050855725,85287127334.73863
2025-10-16 21:00:44.324,107808.50597374301,85503301473.34898
2025-10-16 22:01:46.700,108417.82422450527,84229882790.25665
2025-10-16 23:01:46.793,107985.60383108161,84372309946.72626
2025-10-17 00:01:42.076,108168.17353436728,84082093222.60306
2025-10-17 01:02:00.529,108721.02286448535,84658092045.89568
2025-10-17 02:04:28.882,108614.70730145884,84095629502.62212
2025-10-17 03:00:15.856,108850.80479080149,83978891928.7452
2025-10-17 04:00:23.041,109181.00611204734,83894003483.31767
2025-10-17 05:01:20.841,108844.69706569162,83805416561.37149
2025-10-17 06:01:20.048,108418.74567209769,83139133942.3639
2025-10-17 07:00:28.432,106777.58590344951,86064527758.258
2025-10-17 08:02:38.750,105720.55420111967,84438631008.32152
2025-10-17 09:00:16.895,104941.22576466638,90672685758.21806
2025-10-17 10:02:28.996,104953.76270225686,89910775406.19298
2025-10-17 11:01:36.997,104777.54392041727,100596515472.72072
2025-10-17 12:02:40.796,105637.72456941512,106758951269.52231
2025-10-17 13:01:42.279,105353.87398216527,106448494077.52037
2025-10-17 14:01:49.806,105909.58504396181,111400646085.07344
2025-10-17 15:02:44.651,105410.36143840729,111160082125.38583
2025-10-17 16:01:38.378,106825.8474195911,107352416042.17776
2025-10-17 17:02:59.912,106436.7153558714,104772980615.70126
2025-10-17 18:00:55.516,106458.72871351143,101749399447.34381
2025-10-17 19:02:14.709,106637.64075028818,99848223499.28891
2025-10-17 20:01:35.385,106567.25320451484,97266195485.48622
2025-10-17 21:01:51.470,107107.46307298902,96340559067.34482
2025-10-17 22:01:55.025,107429.45346955593,96686567821.47481
2025-10-17 23:01:42.196,107016.94179918483,95435805024.39355
2025-10-18 00:02:27.752,106443.61194984635,94325236794.78163
2025-10-18 01:01:05.842,106873.8466281408,94051280439.38478
2025-10-18 02:02:09.305,107099.65206107982,93516063676.61346
2025-10-18 03:01:54.443,106609.13013785085,93949718241.94647
2025-10-18 04:02:17.068,107128.71710851924,94049581587.84604
2025-10-18 05:01:49.051,106536.96768166094,94062325223.17868
2025-10-18 06:06:33.837,106794.97175083953,93386578596.81616
2025-10-18 07:02:06.389,106919.60377644845,89028331128.5016
2025-10-18 08:00:09.167,107022.8593157679,85745915419.23831
2025-10-18 09:01:51.416,106803.86682905952,78896398736.18059
2025-10-18 10:01:25.274,106932.4066286696,74514623264.92726
2025-10-18 11:02:46.932,106991.11301872972,69791454976.46635
2025-10-18 12:02:22.785,106980.1455985165,62943586278.17756
2025-10-18 13:00:11.248,107070.93471032777,59869865659.93271
